1681.581055	445.495331
1680.593750	440.432892
1679.605469	465.651489
1678.617188	435.195374
1677.628906	462.934479
1676.640625	457.782959
1675.652344	462.748138
1674.663086	437.373260
1673.673828	475.200043
1672.684570	459.941376
1671.695312	495.221649
1670.706055	459.755920
1669.715820	474.816925
1668.725586	467.145752
1667.735352	451.903839
1666.745117	418.999390
1665.754883	499.669403
1664.763672	451.630035
1663.772461	507.035156
1662.781250	461.535675
1661.790039	469.006927
1660.797852	481.517212
1659.806641	433.529816
1658.814453	443.522095
1657.822266	478.705292
1656.829102	460.975372
1655.836914	453.326508
1654.843750	465.824463
1653.850586	495.939484
1652.857422	490.804993
1651.864258	490.705383
1650.870117	500.669495
1649.876953	462.836578
1648.882812	455.197876
1647.888672	467.677338
1646.893555	520.373840
1645.899414	520.268066
1644.904297	484.982178
1643.909180	492.420563
1642.914062	472.225677
1641.917969	492.220154
1640.922852	514.717285
1639.926758	471.937256
1638.930664	459.292145
1637.934570	471.744934
1636.937500	471.648773
1635.941406	511.684723
1634.944336	499.041595
1633.947266	478.881897
1632.950195	463.743805
1631.952148	453.624268
1630.954102	493.622833
1629.957031	496.027161
1628.958984	428.299561
1627.959961	470.782806
1626.961914	488.212097
1625.962891	490.615387
1624.963867	493.017639
1623.964844	482.908295
1622.965820	497.819031
1621.965820	492.714935
1620.965820	500.115753
1619.965820	490.013000
1618.965820	482.413940
1617.965820	454.825592
1616.964844	469.723480
1615.963867	512.093445
1614.962891	494.505829
1613.961914	521.871277
1612.960938	496.799347
1611.958984	484.217499
1610.957031	521.549866
1609.955078	469.048920
1608.953125	511.357819
1607.950195	506.264862
1606.948242	491.200348
1605.945312	511.042450
1604.941406	488.505920
1603.938477	530.767090
1602.935547	525.675110
1601.931641	498.167664
1600.927734	483.123138
1599.923828	517.880981
1598.918945	502.838470
1597.915039	502.734833
1596.910156	527.513916
1595.905273	532.380676
1594.900391	497.449371
1593.894531	502.320221
1592.888672	479.840576
1591.882812	467.312988
1590.876953	524.375977
1589.871094	529.237000
1588.865234	481.928497
1587.858398	536.469299
1586.851562	496.628174
1585.844727	484.112366
1584.836914	484.012268
1583.830078	498.801758
1582.822266	533.433777
1581.814453	525.881653
1580.806641	498.492126
1579.797852	565.336670
1578.790039	520.596985
1577.781250	503.139526
1576.772461	540.205383
1575.762695	502.931030
1574.753906	525.119568
1573.744141	577.016479
1572.734375	549.661377
1571.724609	589.154358
1570.714844	564.282837
1569.704102	529.523987
1568.693359	517.044556
1567.682617	544.144409
1566.671875	539.085693
1565.660156	558.752563
1564.649414	519.086975
1563.637695	565.934326
1562.625977	541.108521
1561.614258	528.644531
1560.601562	545.823120
1559.588867	538.301758
1558.576172	567.814880
1557.563477	589.910889
1556.550781	572.513977
1555.537109	567.460327
1554.523438	547.608521
1553.509766	557.359253
1552.496094	554.777405
1551.482422	532.475342
1550.467773	537.293640
1549.453125	500.219604
1548.438477	551.851379
1547.422852	500.010986
1546.408203	536.845581
1545.392578	544.119812
1544.376953	494.774933
1543.361328	524.204285
1542.345703	497.028900
1541.329102	494.465088
1540.312500	511.578369
1539.295898	494.258514
1538.279297	567.909729
1537.261719	494.051941
1536.244141	511.150848
1535.226562	506.130096
1534.208984	493.742096
1533.191406	498.550629
1532.172852	559.831360
