552.93359375	949.3062744140625
554.171875	963.685791015625
555.4091796875	937.6560668945312
556.646484375	939.9115600585938
557.8828125	942.1680297851562
559.119140625	980.8272705078125
560.35546875	1011.414306640625
561.591796875	1021.7830810546875
562.8271484375	975.4893798828125
564.0625	923.0994873046875
565.2978515625	935.478271484375
566.5322265625	929.6349487304688
567.7666015625	980.512451171875
569.0009765625	948.33447265625
570.234375	1005.3220825195312
571.4677734375	1007.5990600585938
572.701171875	1009.8770141601562
573.93359375	1081.120361328125
575.166015625	1065.157470703125
576.3984375	1059.333251953125
577.6298828125	1023.0579223632812
578.8623046875	1045.6453857421875
580.0927734375	1019.502685546875
581.32421875	1021.7862548828125
582.5546875	1022.038818359375
583.78515625	1024.32373046875
585.015625	996.1163330078125
586.2451171875	1047.197021484375
587.474609375	990.5064086914062
588.7041015625	978.5443725585938
589.9326171875	1015.4137573242188
591.1611328125	944.4249877929688
592.3896484375	973.1602172851562
593.6171875	977.4725952148438
594.8447265625	1008.2666625976562
596.072265625	982.0284423828125
597.2998046875	1025.0657958984375
598.5263671875	1033.4713134765625
599.7529296875	1017.4139404296875
600.978515625	989.112060546875
602.205078125	1005.6740112304688
603.4306640625	983.4761962890625
604.6552734375	967.3900756835938
605.880859375	988.0411987304688
607.10546875	998.4927978515625
608.3291015625	957.8890991210938
609.5537109375	982.638427734375
610.77734375	956.3145141601562
612.0009765625	940.1970825195312
613.2236328125	973.1373901367188
614.4462890625	1010.1834106445312
615.6689453125	1032.9295654296875
616.8916015625	1053.640625
618.11328125	1049.804931640625
619.3349609375	1007.0759887695312
620.556640625	982.752685546875
621.77734375	993.2316284179688
622.998046875	1003.7155151367188
624.21875	1014.204345703125
625.4384765625	975.5125732421875
626.6591796875	998.2987060546875
627.8779296875	1004.6925659179688
629.09765625	988.5296020507812
630.31640625	1056.465576171875
631.53515625	1085.448486328125
632.75390625	1104.1834716796875
633.9716796875	1049.0234375
635.189453125	1078.025146484375
636.4072265625	1084.4481201171875
637.6240234375	1076.493408203125
638.8408203125	1097.3028564453125
640.0576171875	1099.623779296875
641.2744140625	1132.7838134765625
642.490234375	1143.339599609375
643.7060546875	1053.1141357421875
644.9208984375	1086.286376953125
646.13671875	1053.623046875
647.3515625	1074.4610595703125
648.56640625	1031.4844970703125
649.7802734375	1077.0390625
650.994140625	1104.0767822265625
652.2080078125	1127.0067138671875
653.4208984375	1199.40771484375
654.634765625	1154.34716796875
